"State","year","X","UR","rpci","rtw","dem_leg","rep_leg","bi_leg","UD","Ag","Cl","Man","Pro","Prof","Sale","Serv","fr","stid"
"Alaska",1979,150,30.7,13745,0,0,0,1,34,NA,NA,NA,NA,NA,NA,NA,1.10749185667752,2
"Alaska",1980,149,29.7,15507,0,0,0,1,33.9,NA,NA,NA,NA,NA,NA,NA,1.14141414141414,2
"Alaska",1981,148,33.7,17091,0,0,0,1,35.9,NA,NA,NA,NA,NA,NA,NA,1.06528189910979,2
"Alaska",1982,147,29.3,19424,0,0,0,1,32.6,NA,NA,NA,NA,NA,NA,NA,1.11262798634812,2
"Alaska",1983,146,24.9,19478,0,0,0,1,29.3,NA,NA,NA,NA,NA,NA,NA,1.17670682730924,2
"Alaska",1984,145,24.2,19701,0,0,0,1,28,NA,NA,NA,NA,NA,NA,NA,1.15702479338843,2
"Alaska",1985,144,25,20593,0,0,0,1,28,NA,NA,NA,NA,NA,NA,NA,1.12,2
"Alaska",1986,143,23.3,20331,0,0,0,1,26.8,NA,NA,NA,NA,NA,NA,NA,1.15021459227468,2
"Alaska",1987,142,22.3,19688,0,0,0,1,25.7,NA,NA,NA,NA,NA,NA,NA,1.152466367713,2
"Alaska",1988,141,24.3,20420,0,0,0,1,26.9,NA,NA,NA,NA,NA,NA,NA,1.10699588477366,2
"Alaska",1989,140,22.9,22133,0,0,0,1,25,NA,NA,NA,NA,NA,NA,NA,1.09170305676856,2
"Alaska",1990,139,23.2,23213,0,0,0,1,26,NA,NA,NA,NA,NA,NA,NA,1.12068965517241,2
"Alaska",1991,138,21.6,23510,0,0,0,1,24.2,NA,NA,NA,NA,NA,NA,NA,1.12037037037037,2
"Alaska",1992,137,20.9,24240,0,0,0,1,22.4,NA,NA,NA,NA,NA,NA,NA,1.07177033492823,2
"Alaska",1993,136,20.4,25036,0,0,0,1,22.5,NA,NA,NA,NA,NA,NA,NA,1.10294117647059,2
"Alaska",1994,135,19.4,25713,0,0,1,0,22.4,NA,NA,NA,NA,NA,NA,NA,1.15463917525773,2
"Alaska",1995,134,23.2,26399,0,0,1,0,25.8,NA,NA,NA,NA,NA,NA,NA,1.11206896551724,2
"Alaska",1996,133,22.4,26953,0,0,1,0,24.8,NA,NA,NA,NA,NA,NA,NA,1.10714285714286,2
"Alaska",1997,132,20,28185,0,0,1,0,22.4,"0.0110",0.191,0.0679,0.223,0.2284,0.1082,0.1706,1.12,2
"Alaska",1998,131,20.4,29255,0,0,1,0,23,"0.0056",0.1866,0.072,0.1314,0.2335,0.2722,0.0987,1.12745098039216,2
"Alaska",1999,130,20.4,29951,0,0,1,0,23.5,NA,NA,NA,NA,NA,NA,NA,1.15196078431373,2
"Alaska",2000,129,21.9,32044,0,0,1,0,24.7,NA,NA,NA,NA,NA,NA,NA,1.12785388127854,2
"Alaska",2001,128,22.1,33626,0,0,1,0,24.9,NA,NA,NA,NA,NA,NA,NA,1.12669683257919,2
"Alaska",2002,127,24.5,34756,0,0,1,0,26.9,NA,NA,NA,NA,NA,NA,NA,1.09795918367347,2
"Alaska",2003,126,22.5,35996,0,0,1,0,24.7,NA,NA,NA,NA,NA,NA,NA,1.09777777777778,2
"Alaska",2004,125,20.3,37016,0,0,1,0,22.4,NA,NA,NA,NA,NA,NA,NA,1.10344827586207,2
"Alaska",2005,124,22.9,39075,0,0,1,0,24.1,NA,NA,NA,NA,NA,NA,NA,1.05240174672489,2
"Alaska",2006,123,22.4,41157,0,0,1,0,23.9,NA,NA,NA,NA,NA,NA,NA,1.06696428571429,2
"Alaska",2007,122,23.9,43906,0,0,1,0,24.8,NA,NA,NA,NA,NA,NA,NA,1.03765690376569,2
"Alaska",2008,121,23.7,47869,0,0,0,1,24.9,NA,NA,NA,NA,NA,NA,NA,1.05063291139241,2
"Alaska",2009,120,22.4,47258,0,0,0,1,23.7,NA,NA,NA,NA,NA,NA,NA,1.05803571428571,2
"Alaska",2010,119,23.2,49652,0,0,0,1,25,NA,NA,NA,NA,NA,NA,NA,1.07758620689655,2
"Alaska",2011,118,22.2,52569,0,0,0,1,23.8,NA,NA,NA,NA,NA,NA,NA,1.07207207207207,2
"Alaska",2012,117,22.5,53708,0,0,0,1,24,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,2
"Alaska",2013,116,23,52812,0,0,0,1,24.4,NA,NA,NA,NA,NA,NA,NA,1.06086956521739,2
"Alaska",2014,115,22.7,55867,0,0,1,0,24.2,NA,NA,NA,NA,NA,NA,NA,1.06607929515419,2
"California",1979,315,26,10758,0,1,0,0,29.6,NA,NA,NA,NA,NA,NA,NA,1.13846153846154,5
"California",1980,314,24.4,11945,0,1,0,0,27.8,NA,NA,NA,NA,NA,NA,NA,1.13934426229508,5
"California",1981,313,22.8,13158,0,1,0,0,26.6,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,5
"California",1982,312,22.6,13793,0,1,0,0,26.5,NA,NA,NA,NA,NA,NA,NA,1.17256637168142,5
"California",1983,311,22.3,14582,0,1,0,0,26.4,NA,NA,NA,NA,NA,NA,NA,1.18385650224215,5
"California",1984,310,21.6,15895,0,1,0,0,25.2,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,5
"California",1985,309,20.7,16795,0,1,0,0,24.3,NA,NA,NA,NA,NA,NA,NA,1.17391304347826,5
"California",1986,308,20.3,17588,0,1,0,0,23.5,NA,NA,NA,NA,NA,NA,NA,1.1576354679803,5
"California",1987,307,19.8,18482,0,1,0,0,22.8,NA,NA,NA,NA,NA,NA,NA,1.15151515151515,5
"California",1988,306,18.8,19605,0,1,0,0,22,NA,NA,NA,NA,NA,NA,NA,1.17021276595745,5
"California",1989,305,19.4,20561,0,1,0,0,22.3,NA,NA,NA,NA,NA,NA,NA,1.14948453608247,5
"California",1990,304,18.8,21485,0,1,0,0,21.7,NA,NA,NA,NA,NA,NA,NA,1.15425531914894,5
"California",1991,303,18.7,21857,0,1,0,0,21.4,NA,NA,NA,NA,NA,NA,NA,1.14438502673797,5
"California",1992,302,18.6,22678,0,1,0,0,21.6,NA,NA,NA,NA,NA,NA,NA,1.16129032258065,5
"California",1993,301,18.5,23013,0,1,0,0,20.9,NA,NA,NA,NA,NA,NA,NA,1.12972972972973,5
"California",1994,300,18.3,23581,0,1,0,0,20.7,NA,NA,NA,NA,NA,NA,NA,1.13114754098361,5
"California",1995,299,18.1,24629,0,1,0,0,20.5,NA,NA,NA,NA,NA,NA,NA,1.13259668508287,5
"California",1996,298,16.9,25912,0,1,0,0,19.2,NA,NA,NA,NA,NA,NA,NA,1.13609467455621,5
"California",1997,297,16.4,27171,0,1,0,0,18.4,"0.0240",0.1822,0.0697,0.2333,0.2186,0.1162,0.1561,1.1219512195122,5
"California",1998,296,16.5,29092,0,1,0,0,18.5,"0.0152",0.2057,0.073,0.1427,0.2067,0.2671,0.0896,1.12121212121212,5
"California",1999,295,16.9,30773,0,1,0,0,18.7,NA,NA,NA,NA,NA,NA,NA,1.10650887573965,5
"California",2000,294,16.4,33410,0,1,0,0,18.2,NA,NA,NA,NA,NA,NA,NA,1.10975609756098,5
"California",2001,293,16.8,34046,0,1,0,0,18.3,NA,NA,NA,NA,NA,NA,NA,1.08928571428571,5
"California",2002,292,18.2,34131,0,1,0,0,19.5,NA,NA,NA,NA,NA,NA,NA,1.07142857142857,5
"California",2003,291,17.1,35272,0,1,0,0,18.7,NA,NA,NA,NA,NA,NA,NA,1.09356725146199,5
"California",2004,290,16.7,37070,0,1,0,0,18.1,NA,NA,NA,NA,NA,NA,NA,1.08383233532934,5
"California",2005,289,16.7,38932,0,1,0,0,18,NA,NA,NA,NA,NA,NA,NA,1.07784431137725,5
"California",2006,288,15.8,41746,0,1,0,0,17,NA,NA,NA,NA,NA,NA,NA,1.07594936708861,5
"California",2007,287,16.9,43385,0,1,0,0,18.1,NA,NA,NA,NA,NA,NA,NA,1.07100591715976,5
"California",2008,286,18.6,43567,0,1,0,0,19.7,NA,NA,NA,NA,NA,NA,NA,1.05913978494624,5
"California",2009,285,17.4,41689,0,1,0,0,18.6,NA,NA,NA,NA,NA,NA,NA,1.06896551724138,5
"California",2010,284,17.8,43246,0,1,0,0,18.8,NA,NA,NA,NA,NA,NA,NA,1.0561797752809,5
"California",2011,283,17.4,45557,0,1,0,0,18.5,NA,NA,NA,NA,NA,NA,NA,1.0632183908046,5
"California",2012,282,17.4,48121,0,1,0,0,18.6,NA,NA,NA,NA,NA,NA,NA,1.06896551724138,5
"California",2013,281,16.7,48502,0,1,0,0,17.7,NA,NA,NA,NA,NA,NA,NA,1.05988023952096,5
"California",2014,280,16.6,51266,0,1,0,0,17.8,NA,NA,NA,NA,NA,NA,NA,1.07228915662651,5
"Colorado",1979,370,17.8,9820,0,0,1,0,20.3,NA,NA,NA,NA,NA,NA,NA,1.14044943820225,6
"Colorado",1980,369,15.2,11019,0,0,1,0,18.9,NA,NA,NA,NA,NA,NA,NA,1.24342105263158,6
"Colorado",1981,368,14.4,12386,0,0,1,0,15.5,NA,NA,NA,NA,NA,NA,NA,1.07638888888889,6
"Colorado",1982,367,14.1,13230,0,0,1,0,15.9,NA,NA,NA,NA,NA,NA,NA,1.12765957446809,6
"Colorado",1983,366,13.8,13944,0,0,1,0,16.3,NA,NA,NA,NA,NA,NA,NA,1.18115942028985,6
"Colorado",1984,365,13.1,15030,0,0,1,0,14.8,NA,NA,NA,NA,NA,NA,NA,1.12977099236641,6
"Colorado",1985,364,11.9,15733,0,0,1,0,13.8,NA,NA,NA,NA,NA,NA,NA,1.15966386554622,6
"Colorado",1986,363,12.6,16200,0,0,1,0,14.9,NA,NA,NA,NA,NA,NA,NA,1.18253968253968,6
"Colorado",1987,362,11.6,16685,0,0,1,0,14,NA,NA,NA,NA,NA,NA,NA,1.20689655172414,6
"Colorado",1988,361,10.6,17643,0,0,1,0,12.6,NA,NA,NA,NA,NA,NA,NA,1.18867924528302,6
"Colorado",1989,360,9.3,18930,0,0,1,0,11.4,NA,NA,NA,NA,NA,NA,NA,1.2258064516129,6
"Colorado",1990,359,10.7,19853,0,0,1,0,12.3,NA,NA,NA,NA,NA,NA,NA,1.14953271028037,6
"Colorado",1991,358,9.9,20549,0,0,1,0,11.9,NA,NA,NA,NA,NA,NA,NA,1.2020202020202,6
"Colorado",1992,357,10.2,21625,0,0,1,0,12,NA,NA,NA,NA,NA,NA,NA,1.17647058823529,6
"Colorado",1993,356,9.9,22639,0,0,1,0,11.6,NA,NA,NA,NA,NA,NA,NA,1.17171717171717,6
"Colorado",1994,355,11,23625,0,0,1,0,13.1,NA,NA,NA,NA,NA,NA,NA,1.19090909090909,6
"Colorado",1995,354,10,24995,0,0,1,0,12.2,NA,NA,NA,NA,NA,NA,NA,1.22,6
"Colorado",1996,353,9.9,26336,0,0,1,0,10.9,NA,NA,NA,NA,NA,NA,NA,1.1010101010101,6
"Colorado",1997,352,9.7,27675,0,0,1,0,11.2,"0.0114",0.1795,0.066,0.2249,0.2256,0.1298,0.1624,1.15463917525773,6
"Colorado",1998,351,9.2,29901,0,0,1,0,10.2,"0.0067",0.192,0.0778,0.1324,0.2088,0.2871,0.0953,1.10869565217391,6
"Colorado",1999,350,9.5,31305,0,0,1,0,10.5,NA,NA,NA,NA,NA,NA,NA,1.10526315789474,6
"Colorado",2000,349,9.1,34029,0,0,0,1,10.1,NA,NA,NA,NA,NA,NA,NA,1.10989010989011,6
"Colorado",2001,348,9.2,34897,0,0,0,1,10.6,NA,NA,NA,NA,NA,NA,NA,1.15217391304348,6
"Colorado",2002,347,7.9,34438,0,0,1,0,9.1,NA,NA,NA,NA,NA,NA,NA,1.15189873417722,6
"Colorado",2003,346,7.8,34856,0,0,1,0,9,NA,NA,NA,NA,NA,NA,NA,1.15384615384615,6
"Colorado",2004,345,8.5,35819,0,1,0,0,9.4,NA,NA,NA,NA,NA,NA,NA,1.10588235294118,6
"Colorado",2005,344,8.3,37797,0,1,0,0,9.4,NA,NA,NA,NA,NA,NA,NA,1.13253012048193,6
"Colorado",2006,343,7.7,40137,0,1,0,0,8.7,NA,NA,NA,NA,NA,NA,NA,1.12987012987013,6
"Colorado",2007,342,8.7,42074,0,1,0,0,9.2,NA,NA,NA,NA,NA,NA,NA,1.05747126436782,6
"Colorado",2008,341,8.1,42953,0,1,0,0,9.3,NA,NA,NA,NA,NA,NA,NA,1.14814814814815,6
"Colorado",2009,340,7.1,40093,0,1,0,0,8.3,NA,NA,NA,NA,NA,NA,NA,1.16901408450704,6
"Colorado",2010,339,6.6,40790,0,1,0,0,8.1,NA,NA,NA,NA,NA,NA,NA,1.22727272727273,6
"Colorado",2011,338,8.2,43658,0,1,0,0,9.3,NA,NA,NA,NA,NA,NA,NA,1.13414634146341,6
"Colorado",2012,337,7.9,45630,0,0,0,1,8.9,NA,NA,NA,NA,NA,NA,NA,1.12658227848101,6
"Colorado",2013,336,7.5,47404,0,0,0,1,9.2,NA,NA,NA,NA,NA,NA,NA,1.22666666666667,6
"Colorado",2014,335,9.5,50797,0,1,0,0,10.7,NA,NA,NA,NA,NA,NA,NA,1.12631578947368,6
"Connecticut",1979,425,24.8,10908,0,1,0,0,28.2,NA,NA,NA,NA,NA,NA,NA,1.13709677419355,7
"Connecticut",1980,424,25.8,12365,0,1,0,0,28.2,NA,NA,NA,NA,NA,NA,NA,1.09302325581395,7
"Connecticut",1981,423,24.1,13821,0,1,0,0,27.3,NA,NA,NA,NA,NA,NA,NA,1.13278008298755,7
"Connecticut",1982,422,23.4,14878,0,1,0,0,26.2,NA,NA,NA,NA,NA,NA,NA,1.11965811965812,7
"Connecticut",1983,421,22.8,15798,0,1,0,0,25,NA,NA,NA,NA,NA,NA,NA,1.09649122807018,7
"Connecticut",1984,420,20.5,17572,0,1,0,0,22.3,NA,NA,NA,NA,NA,NA,NA,1.08780487804878,7
"Connecticut",1985,419,21,18743,0,1,0,0,22.3,NA,NA,NA,NA,NA,NA,NA,1.06190476190476,7
"Connecticut",1986,418,19.4,20024,0,1,0,0,20.9,NA,NA,NA,NA,NA,NA,NA,1.07731958762887,7
"Connecticut",1987,417,18.7,21693,0,1,0,0,20.2,NA,NA,NA,NA,NA,NA,NA,1.08021390374332,7
"Connecticut",1988,416,19.6,23738,0,1,0,0,20.7,NA,NA,NA,NA,NA,NA,NA,1.05612244897959,7
"Connecticut",1989,415,18.6,25659,0,1,0,0,19.4,NA,NA,NA,NA,NA,NA,NA,1.04301075268817,7
"Connecticut",1990,414,17.8,26394,0,1,0,0,19.9,NA,NA,NA,NA,NA,NA,NA,1.11797752808989,7
"Connecticut",1991,413,19.1,26588,0,1,0,0,20.3,NA,NA,NA,NA,NA,NA,NA,1.06282722513089,7
"Connecticut",1992,412,18,28560,0,1,0,0,19.2,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,7
"Connecticut",1993,411,18.9,29417,0,1,0,0,20.1,NA,NA,NA,NA,NA,NA,NA,1.06349206349206,7
"Connecticut",1994,410,20.2,30188,0,1,0,0,20.7,NA,NA,NA,NA,NA,NA,NA,1.02475247524752,7
"Connecticut",1995,409,20.3,31780,0,1,0,0,20.9,NA,NA,NA,NA,NA,NA,NA,1.02955665024631,7
"Connecticut",1996,408,16.6,33191,0,1,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,1.0421686746988,7
"Connecticut",1997,407,17,35228,0,1,0,0,18,"0.0091",0.1814,0.0801,0.2207,0.2291,0.1219,0.1575,1.05882352941176,7
"Connecticut",1998,406,17.6,37827,0,1,0,0,18.3,"0.0053",0.2,0.0826,0.1283,0.2249,0.2698,0.0891,1.03977272727273,7
"Connecticut",1999,405,18.3,39700,0,1,0,0,19.3,NA,NA,NA,NA,NA,NA,NA,1.05464480874317,7
"Connecticut",2000,404,16.4,43070,0,1,0,0,17.5,NA,NA,NA,NA,NA,NA,NA,1.06707317073171,7
"Connecticut",2001,403,15.1,45153,0,1,0,0,15.8,NA,NA,NA,NA,NA,NA,NA,1.04635761589404,7
"Connecticut",2002,402,17,44697,0,1,0,0,17.9,NA,NA,NA,NA,NA,NA,NA,1.05294117647059,7
"Connecticut",2003,401,15.4,44997,0,1,0,0,16.4,NA,NA,NA,NA,NA,NA,NA,1.06493506493506,7
"Connecticut",2004,400,15.3,47238,0,1,0,0,16.7,NA,NA,NA,NA,NA,NA,NA,1.09150326797386,7
"Connecticut",2005,399,16,49738,0,1,0,0,17,NA,NA,NA,NA,NA,NA,NA,1.0625,7
"Connecticut",2006,398,15.6,53696,0,1,0,0,16.5,NA,NA,NA,NA,NA,NA,NA,1.05769230769231,7
"Connecticut",2007,397,15.7,57684,0,1,0,0,16.6,NA,NA,NA,NA,NA,NA,NA,1.05732484076433,7
"Connecticut",2008,396,17,60970,0,1,0,0,17.9,NA,NA,NA,NA,NA,NA,NA,1.05294117647059,7
"Connecticut",2009,395,17.3,59684,0,1,0,0,18.4,NA,NA,NA,NA,NA,NA,NA,1.0635838150289,7
"Connecticut",2010,394,16.7,61743,0,1,0,0,17.4,NA,NA,NA,NA,NA,NA,NA,1.04191616766467,7
"Connecticut",2011,393,16.8,63132,0,1,0,0,17.7,NA,NA,NA,NA,NA,NA,NA,1.05357142857143,7
"Connecticut",2012,392,14.1,64121,0,1,0,0,15.1,NA,NA,NA,NA,NA,NA,NA,1.0709219858156,7
"Connecticut",2013,391,13.5,62647,0,1,0,0,14.3,NA,NA,NA,NA,NA,NA,NA,1.05925925925926,7
"Connecticut",2014,390,14.8,65498,0,1,0,0,15.7,NA,NA,NA,NA,NA,NA,NA,1.06081081081081,7
"Delaware",1979,480,27,9547,0,1,0,0,29.7,NA,NA,NA,NA,NA,NA,NA,1.1,8
"Delaware",1980,479,22.6,10809,0,1,0,0,25.6,NA,NA,NA,NA,NA,NA,NA,1.13274336283186,8
"Delaware",1981,478,26.7,11903,0,1,0,0,30.4,NA,NA,NA,NA,NA,NA,NA,1.13857677902622,8
"Delaware",1982,477,23.5,12742,0,1,0,0,26.3,NA,NA,NA,NA,NA,NA,NA,1.11914893617021,8
"Delaware",1983,476,20.2,13431,0,1,0,0,22.3,NA,NA,NA,NA,NA,NA,NA,1.1039603960396,8
"Delaware",1984,475,17.9,14671,0,1,0,0,19.6,NA,NA,NA,NA,NA,NA,NA,1.09497206703911,8
"Delaware",1985,474,16.6,15743,0,1,0,0,18.5,NA,NA,NA,NA,NA,NA,NA,1.1144578313253,8
"Delaware",1986,473,16.9,16503,0,0,0,1,19.1,NA,NA,NA,NA,NA,NA,NA,1.1301775147929,8
"Delaware",1987,472,17,17575,0,0,0,1,18.1,NA,NA,NA,NA,NA,NA,NA,1.06470588235294,8
"Delaware",1988,471,15.8,18925,0,0,0,1,16.8,NA,NA,NA,NA,NA,NA,NA,1.06329113924051,8
"Delaware",1989,470,15.9,20707,0,0,0,1,17.4,NA,NA,NA,NA,NA,NA,NA,1.09433962264151,8
"Delaware",1990,469,15,21457,0,0,0,1,16.9,NA,NA,NA,NA,NA,NA,NA,1.12666666666667,8
"Delaware",1991,468,16.8,22247,0,0,0,1,18.7,NA,NA,NA,NA,NA,NA,NA,1.11309523809524,8
"Delaware",1992,467,16.6,22814,0,0,0,1,18.6,NA,NA,NA,NA,NA,NA,NA,1.12048192771084,8
"Delaware",1993,466,15.6,23312,0,0,0,1,17.3,NA,NA,NA,NA,NA,NA,NA,1.10897435897436,8
"Delaware",1994,465,13.5,23922,0,0,0,1,14.8,NA,NA,NA,NA,NA,NA,NA,1.0962962962963,8
"Delaware",1995,464,13.2,24902,0,0,0,1,14.8,NA,NA,NA,NA,NA,NA,NA,1.12121212121212,8
"Delaware",1996,463,12.5,26227,0,0,0,1,14.1,NA,NA,NA,NA,NA,NA,NA,1.128,8
"Delaware",1997,462,11.8,27069,0,0,0,1,13.4,"0.0099",0.2055,0.088,0.218,0.1968,0.1287,0.1532,1.13559322033898,8
"Delaware",1998,461,13.8,29472,0,0,0,1,14.9,"0.0061",0.2205,0.0923,0.1185,0.1735,0.3032,0.0858,1.07971014492754,8
"Delaware",1999,460,14,31181,0,0,0,1,15.8,NA,NA,NA,NA,NA,NA,NA,1.12857142857143,8
"Delaware",2000,459,13.4,33884,0,0,0,1,14.8,NA,NA,NA,NA,NA,NA,NA,1.1044776119403,8
"Delaware",2001,458,12.5,36922,0,0,0,1,13.7,NA,NA,NA,NA,NA,NA,NA,1.096,8
"Delaware",2002,457,11.2,37658,0,0,0,1,12.2,NA,NA,NA,NA,NA,NA,NA,1.08928571428571,8
"Delaware",2003,456,11.5,38065,0,0,0,1,12.5,NA,NA,NA,NA,NA,NA,NA,1.08695652173913,8
"Delaware",2004,455,12.4,38974,0,0,0,1,13.3,NA,NA,NA,NA,NA,NA,NA,1.07258064516129,8
"Delaware",2005,454,11.9,39370,0,0,0,1,13,NA,NA,NA,NA,NA,NA,NA,1.09243697478992,8
"Delaware",2006,453,10.8,41053,0,0,0,1,11.5,NA,NA,NA,NA,NA,NA,NA,1.06481481481481,8
"Delaware",2007,452,12,41733,0,0,0,1,12.8,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,8
"Delaware",2008,451,13.5,40894,0,1,0,0,14.8,NA,NA,NA,NA,NA,NA,NA,1.0962962962963,8
"Delaware",2009,450,12,40856,0,1,0,0,12.9,NA,NA,NA,NA,NA,NA,NA,1.075,8
"Delaware",2010,449,11.5,40942,0,1,0,0,12.6,NA,NA,NA,NA,NA,NA,NA,1.09565217391304,8
"Delaware",2011,448,10.5,43962,0,1,0,0,11.3,NA,NA,NA,NA,NA,NA,NA,1.07619047619048,8
"Delaware",2012,447,10.6,44070,0,1,0,0,11.9,NA,NA,NA,NA,NA,NA,NA,1.12264150943396,8
"Delaware",2013,446,10.4,44404,0,1,0,0,11.2,NA,NA,NA,NA,NA,NA,NA,1.07692307692308,8
"Delaware",2014,445,9.9,46015,0,1,0,0,11.3,NA,NA,NA,NA,NA,NA,NA,1.14141414141414,8
"District of Columbia",1979,535,22.2,0,0,0,0,0,26.2,NA,NA,NA,NA,NA,NA,NA,1.18018018018018,0
"District of Columbia",1980,534,19.6,0,0,0,0,0,25.3,NA,NA,NA,NA,NA,NA,NA,1.29081632653061,0
"District of Columbia",1981,533,19.4,0,0,0,0,0,20,NA,NA,NA,NA,NA,NA,NA,1.03092783505155,0
"District of Columbia",1982,532,19.4,0,0,0,0,0,22.9,NA,NA,NA,NA,NA,NA,NA,1.18041237113402,0
"District of Columbia",1983,531,19.5,0,0,0,0,0,25.9,NA,NA,NA,NA,NA,NA,NA,1.32820512820513,0
"District of Columbia",1984,530,17.5,0,0,0,0,0,22.3,NA,NA,NA,NA,NA,NA,NA,1.27428571428571,0
"District of Columbia",1985,529,16.6,0,0,0,0,0,21.3,NA,NA,NA,NA,NA,NA,NA,1.28313253012048,0
"District of Columbia",1986,528,16.1,0,0,0,0,0,20.8,NA,NA,NA,NA,NA,NA,NA,1.29192546583851,0
"District of Columbia",1987,527,14.3,0,0,0,0,0,19.9,NA,NA,NA,NA,NA,NA,NA,1.39160839160839,0
"District of Columbia",1988,526,15,0,0,0,0,0,19.3,NA,NA,NA,NA,NA,NA,NA,1.28666666666667,0
"District of Columbia",1989,525,15,0,0,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,1.26666666666667,0
"District of Columbia",1990,524,16.1,0,0,0,0,0,19.7,NA,NA,NA,NA,NA,NA,NA,1.22360248447205,0
"District of Columbia",1991,523,15,0,0,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,1.26666666666667,0
"District of Columbia",1992,522,13.4,0,0,0,0,0,17.2,NA,NA,NA,NA,NA,NA,NA,1.28358208955224,0
"District of Columbia",1993,521,14,0,0,0,0,0,18.8,NA,NA,NA,NA,NA,NA,NA,1.34285714285714,0
"District of Columbia",1994,520,15.2,0,0,0,0,0,19.3,NA,NA,NA,NA,NA,NA,NA,1.26973684210526,0
"District of Columbia",1995,519,15.1,0,0,0,0,0,18,NA,NA,NA,NA,NA,NA,NA,1.19205298013245,0
"District of Columbia",1996,518,17.2,0,0,0,0,0,19.4,NA,NA,NA,NA,NA,NA,NA,1.12790697674419,0
"District of Columbia",1997,517,13.6,0,0,0,0,0,16.8,"0.0034",0.2061,0.1319,0.0784,0.3339,0.063,0.1834,1.23529411764706,0
"District of Columbia",1998,516,13.5,0,0,0,0,0,15.3,"0.0017",0.1401,0.1714,0.0351,0.3136,0.2436,0.0945,1.13333333333333,0
"District of Columbia",1999,515,13.1,0,0,0,0,0,15.4,NA,NA,NA,NA,NA,NA,NA,1.17557251908397,0
"District of Columbia",2000,514,14.7,0,0,0,0,0,16.5,NA,NA,NA,NA,NA,NA,NA,1.12244897959184,0
"District of Columbia",2001,513,16.8,0,0,0,0,0,20.9,NA,NA,NA,NA,NA,NA,NA,1.24404761904762,0
"District of Columbia",2002,512,14.1,0,0,0,0,0,18,NA,NA,NA,NA,NA,NA,NA,1.27659574468085,0
"District of Columbia",2003,511,14.6,0,0,0,0,0,17.2,NA,NA,NA,NA,NA,NA,NA,1.17808219178082,0
"District of Columbia",2004,510,12.7,0,0,0,0,0,14.5,NA,NA,NA,NA,NA,NA,NA,1.14173228346457,0
"District of Columbia",2005,509,11.3,0,0,0,0,0,12.8,NA,NA,NA,NA,NA,NA,NA,1.13274336283186,0
"District of Columbia",2006,508,10.3,0,0,0,0,0,12.2,NA,NA,NA,NA,NA,NA,NA,1.18446601941748,0
"District of Columbia",2007,507,10.3,0,0,0,0,0,13.6,NA,NA,NA,NA,NA,NA,NA,1.32038834951456,0
"District of Columbia",2008,506,12.2,0,0,0,0,0,14.3,NA,NA,NA,NA,NA,NA,NA,1.17213114754098,0
"District of Columbia",2009,505,10.4,0,0,0,0,0,12.5,NA,NA,NA,NA,NA,NA,NA,1.20192307692308,0
"District of Columbia",2010,504,9,0,0,0,0,0,10.5,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,0
"District of Columbia",2011,503,8.4,0,0,0,0,0,9.9,NA,NA,NA,NA,NA,NA,NA,1.17857142857143,0
"District of Columbia",2012,502,8.6,0,0,0,0,0,10.3,NA,NA,NA,NA,NA,NA,NA,1.19767441860465,0
"District of Columbia",2013,501,9.3,0,0,0,0,0,10.9,NA,NA,NA,NA,NA,NA,NA,1.17204301075269,0
"District of Columbia",2014,500,8.6,0,0,0,0,0,10.7,NA,NA,NA,NA,NA,NA,NA,1.24418604651163,0
"Hawaii",1979,700,28,10571,0,1,0,0,32.1,NA,NA,NA,NA,NA,NA,NA,1.14642857142857,11
"Hawaii",1980,699,34.4,11867,0,1,0,0,36.8,NA,NA,NA,NA,NA,NA,NA,1.06976744186047,11
"Hawaii",1981,698,35.4,12711,0,1,0,0,36.2,NA,NA,NA,NA,NA,NA,NA,1.0225988700565,11
"Hawaii",1982,697,32.1,13249,0,1,0,0,34.2,NA,NA,NA,NA,NA,NA,NA,1.06542056074766,11
"Hawaii",1983,696,28.9,14262,0,1,0,0,32.1,NA,NA,NA,NA,NA,NA,NA,1.11072664359862,11
"Hawaii",1984,695,29.2,15052,0,1,0,0,32.3,NA,NA,NA,NA,NA,NA,NA,1.10616438356164,11
"Hawaii",1985,694,27.8,15824,0,1,0,0,30.8,NA,NA,NA,NA,NA,NA,NA,1.10791366906475,11
"Hawaii",1986,693,29.3,16599,0,1,0,0,31.9,NA,NA,NA,NA,NA,NA,NA,1.08873720136519,11
"Hawaii",1987,692,29.4,17435,0,1,0,0,32.3,NA,NA,NA,NA,NA,NA,NA,1.09863945578231,11
"Hawaii",1988,691,30.3,18964,0,1,0,0,32.9,NA,NA,NA,NA,NA,NA,NA,1.08580858085809,11
"Hawaii",1989,690,30.1,20897,0,1,0,0,31.3,NA,NA,NA,NA,NA,NA,NA,1.03986710963455,11
